ticker,entry_date,exit_date,entry_px,exit_px,stop_px,ret_pct,reason,hold_days
1333.T,2024-05-09,2024-08-05,1020.0,887.9,914.0,-12.95,stop_base,88
1333.T,2024-09-27,2024-11-06,1001.0,927.9,932.3,-7.3,stop_base,40
1333.T,2025-09-08,2026-01-13,1146.0,1300.4,1146.0,13.47,time,127
1333.T,2026-01-14,2026-05-01,1318.6,1309.0,1318.6,-0.73,stop_breakeven,107
1332.T,2024-01-31,2024-05-13,752.2,893.2,752.2,18.75,earnings_close,103
1332.T,2024-07-18,2024-08-02,853.7,785.7,789.6,-7.97,stop_base,15
1332.T,2024-11-11,2024-12-18,911.4,844.3,855.9,-7.36,stop_base,37
1332.T,2025-11-17,2026-02-04,1188.3,1334.9,1188.3,12.33,earnings_close,79
1301.T,2025-07-25,2025-10-29,4646.2,4631.6,4646.2,-0.31,stop_breakeven,96
1375.T,2025-01-27,2025-03-31,1113.6,1109.4,1113.6,-0.38,stop_breakeven,63
1417.T,2024-07-31,2024-08-01,2015.3,1910.3,1914.5,-5.21,stop_base,1
1417.T,2024-12-19,2025-04-04,2192.6,1993.2,2056.6,-9.09,stop_base,106
1417.T,2025-05-29,2025-10-02,2463.4,2749.5,2463.4,11.62,time,126
1417.T,2025-10-08,2026-02-12,2884.3,4113.1,2884.3,42.6,time,127
1429.T,2025-08-26,2025-10-01,861.0,858.1,861.0,-0.33,stop_breakeven,36
1419.T,2024-07-12,2024-10-24,4243.4,3544.1,3563.1,-16.48,stop_base,104
1515.T,2025-07-09,2025-11-12,1487.0,1619.4,1487.0,8.91,time,126
1515.T,2025-11-28,2026-04-03,1804.3,2603.0,1804.3,44.26,time,126
1433.T,2025-05-30,2025-09-10,1093.6,1077.3,1093.6,-1.49,stop_breakeven,103
1518.T,2024-07-08,2024-08-05,1042.2,748.2,839.1,-28.2,stop_base,28
1518.T,2024-09-27,2024-10-29,947.7,812.8,817.8,-14.23,stop_base,32
1518.T,2025-07-22,2025-11-25,1038.3,1309.6,1038.3,26.13,time,126
1518.T,2025-11-26,2026-03-09,1329.0,1327.1,1329.0,-0.15,stop_breakeven,103
1663.T,2024-05-21,2024-06-19,3587.8,3412.8,3587.8,-4.88,stop_breakeven,29
1663.T,2024-10-07,2024-10-23,3431.3,3084.2,3094.0,-10.11,stop_base,16
1605.T,2024-01-16,2024-05-21,1894.0,2249.9,1894.0,18.79,time,126
1605.T,2024-06-03,2024-06-05,2290.5,2134.2,2151.7,-6.82,stop_base,2
1605.T,2024-07-02,2024-08-02,2337.1,1976.5,2091.3,-15.43,stop_base,31
1605.T,2025-08-21,2025-12-25,2353.0,3107.8,2353.0,32.08,time,126
1719.T,2024-02-05,2024-02-06,1076.3,1079.0,942.1,0.25,earnings_close,1
1719.T,2024-02-08,2024-06-13,1101.0,997.0,950.1,-9.45,time,126
1719.T,2025-02-18,2025-04-07,1244.0,1194.6,1244.0,-3.97,stop_breakeven,48
1719.T,2025-07-02,2025-11-05,1412.7,1713.1,1412.7,21.26,time,126
1719.T,2025-11-13,2026-03-19,1762.5,1865.8,1762.5,5.86,time,126
1662.T,2024-01-15,2024-02-07,1052.0,1095.6,1052.0,4.15,earnings_close,23
1662.T,2024-03-19,2024-06-04,1211.9,1204.5,1211.9,-0.61,stop_breakeven,77
1662.T,2025-09-18,2025-10-10,1256.3,1252.5,1256.3,-0.3,stop_breakeven,22
1662.T,2025-11-26,2026-02-10,1419.3,2122.9,1419.3,49.58,earnings_close,76
1721.T,2024-01-15,2024-02-06,3044.5,2955.7,2833.7,-2.92,earnings_close,22
1721.T,2024-02-16,2024-05-08,3049.1,3419.7,3049.1,12.16,earnings_close,82
1721.T,2025-05-29,2025-10-02,3243.7,3578.6,3243.7,10.33,time,126
1721.T,2025-10-22,2026-02-25,3827.6,5564.1,3827.6,45.37,time,126
1720.T,2025-05-14,2025-09-17,822.1,1106.1,822.1,34.55,time,126
1720.T,2025-11-18,2026-03-24,1096.1,1428.3,1096.1,30.31,time,126
1762.T,2024-01-25,2024-04-19,2725.8,2394.0,2435.5,-12.17,stop_base,85
1762.T,2024-05-31,2024-08-05,2703.2,2383.6,2703.2,-11.82,stop_breakeven,66
1762.T,2024-09-26,2024-11-18,2930.8,2603.1,2622.6,-11.18,stop_base,53
1762.T,2025-08-01,2025-12-05,3081.5,3866.5,3081.5,25.47,time,126
1762.T,2026-01-16,2026-01-28,4182.6,3772.7,3797.4,-9.8,stop_base,12
1762.T,2026-02-10,2026-03-04,4276.4,3678.9,3743.1,-13.97,stop_base,22
1766.T,2024-04-30,2024-08-05,10273.8,9856.0,10273.8,-4.07,stop_breakeven,97
1766.T,2025-02-13,2025-06-19,12058.9,13665.6,12058.9,13.32,time,126
1766.T,2025-06-20,2025-10-14,13811.6,13665.6,13811.6,-1.06,stop_breakeven,116
1766.T,2025-11-25,2025-12-05,14278.8,13616.9,13665.6,-4.64,stop_base,10
1766.T,2025-12-16,2026-03-16,14424.8,13081.6,13616.9,-9.31,stop_base,90
1780.T,2024-01-15,2024-02-07,1518.1,1511.4,1518.1,-0.44,stop_breakeven,23
1780.T,2025-07-14,2025-11-17,1277.1,1438.0,1277.1,12.6,time,126
1786.T,2024-02-19,2024-06-24,355.1,334.4,312.3,-5.82,time,126
1786.T,2024-06-25,2024-08-01,339.1,313.1,314.9,-7.67,stop_base,37
1786.T,2025-02-13,2025-02-28,376.3,354.6,355.5,-5.78,stop_base,15
1786.T,2025-09-09,2026-01-13,413.8,411.7,364.6,-0.5,time,126
1801.T,2024-01-17,2024-02-06,5055.2,5180.7,4447.6,2.48,earnings_close,20
1801.T,2024-05-01,2024-06-13,5556.1,5434.9,5556.1,-2.18,stop_breakeven,43
1801.T,2024-07-03,2024-08-05,5940.7,4707.5,5419.7,-20.76,stop_base,33
1801.T,2024-10-29,2024-11-05,6188.2,6142.3,5800.7,-0.74,earnings_close,7
1801.T,2024-11-07,2025-02-05,7032.1,6112.6,5800.7,-13.07,earnings_close,90
1801.T,2025-02-13,2025-04-07,6510.6,5747.6,6020.8,-11.72,stop_base,53
1801.T,2025-06-18,2025-08-06,8227.2,9465.0,8227.2,15.05,earnings_close,49
1801.T,2025-08-12,2025-12-16,9756.1,13893.9,9756.1,42.41,time,126
1801.T,2026-01-08,2026-01-22,15589.8,15555.2,15589.8,-0.22,stop_breakeven,14
1801.T,2026-02-06,2026-02-13,17567.6,17132.5,17567.6,-2.48,stop_breakeven,7
1802.T,2024-02-19,2024-06-24,1304.8,1698.1,1304.8,30.14,time,126
1802.T,2024-06-26,2024-08-02,1746.6,1700.0,1746.6,-2.67,stop_breakeven,37
1802.T,2024-10-16,2025-02-19,1802.8,1977.1,1802.8,9.67,time,126
1802.T,2025-08-01,2025-08-06,2241.6,2336.3,2085.1,4.23,earnings_close,5
1802.T,2025-08-20,2025-12-24,2361.6,3245.3,2361.6,37.42,time,126
1803.T,2024-01-15,2024-02-06,937.9,953.4,844.4,1.65,earnings_close,22
1803.T,2024-12-24,2025-01-29,1185.9,1310.0,1185.9,10.46,earnings_close,36
1803.T,2025-02-13,2025-04-07,1395.3,1173.8,1181.6,-15.87,stop_base,53
1803.T,2025-05-29,2025-07-28,1556.1,1604.2,1556.1,3.09,earnings_close,60
1803.T,2025-08-01,2025-11-05,1692.2,2148.8,1692.2,26.98,earnings_close,96
1803.T,2025-11-10,2026-02-03,2231.9,2855.4,2231.9,27.94,earnings_close,85
1803.T,2026-02-05,2026-03-09,3115.4,3010.2,3115.4,-3.38,stop_breakeven,32
1812.T,2024-01-15,2024-05-20,2347.0,2604.0,2347.0,10.95,time,126
1812.T,2024-06-27,2024-08-02,2615.3,2419.0,2615.3,-7.51,stop_breakeven,36
1812.T,2025-06-18,2025-08-04,3691.6,3757.9,3398.1,1.8,earnings_close,47
1812.T,2025-08-06,2025-12-10,4043.6,5688.0,4043.6,40.67,time,126
1812.T,2025-12-12,2026-02-10,5780.8,7599.8,5780.8,31.47,earnings_close,60
1808.T,2024-01-15,2024-05-20,1776.5,1693.5,1599.6,-4.68,time,126
1808.T,2024-12-03,2025-04-08,1927.5,1830.0,1726.9,-5.06,time,126
1808.T,2025-06-19,2025-10-23,2102.4,2522.0,2102.4,19.96,time,126
1808.T,2025-10-27,2026-03-02,2535.8,3308.5,2535.8,30.47,time,126
1813.T,2024-06-18,2024-08-05,2506.2,1857.8,2067.1,-25.87,stop_base,48
1813.T,2025-08-05,2025-11-18,2331.9,2318.4,2331.9,-0.58,stop_breakeven,105
1813.T,2025-12-15,2026-04-20,2613.2,2965.0,2613.2,13.46,time,126
1814.T,2024-02-19,2024-06-24,1428.9,1515.9,1428.9,6.08,time,126
1814.T,2024-07-31,2024-08-02,1590.6,1434.9,1494.5,-9.79,stop_base,2
1814.T,2025-07-08,2025-11-11,2124.7,3587.2,2124.7,68.83,time,126
1814.T,2026-01-06,2026-03-09,3728.5,3713.9,3728.5,-0.39,stop_breakeven,62
1815.T,2024-02-16,2024-06-21,2141.9,2407.3,2141.9,12.39,time,126
1815.T,2025-06-23,2025-10-27,2761.6,3576.1,2761.6,29.49,time,126
1815.T,2025-11-04,2026-03-10,3609.8,4356.9,3609.8,20.69,time,126
1820.T,2024-02-19,2024-05-23,4094.3,4069.9,4094.3,-0.59,stop_breakeven,94
1820.T,2024-07-02,2024-08-02,4197.0,4174.0,4197.0,-0.55,stop_breakeven,31
1820.T,2024-11-07,2025-02-17,4889.3,4604.9,4623.6,-5.82,stop_base,102
1833.T,2024-01-15,2024-05-20,4288.9,4422.4,4288.9,3.11,time,126
1833.T,2024-06-25,2024-08-02,4526.9,4331.5,4363.3,-4.32,stop_base,38
1833.T,2025-11-17,2026-03-23,5370.7,6132.3,5370.7,14.18,time,126
1835.T,2024-07-16,2024-08-02,3027.9,2776.8,2818.6,-8.29,stop_base,17
1835.T,2024-09-26,2025-01-30,3232.6,3024.9,2888.4,-6.42,time,126
1835.T,2025-07-04,2025-11-07,3835.8,4301.7,3835.8,12.15,time,126
1835.T,2025-11-10,2025-11-14,4420.0,4065.2,4119.4,-8.03,stop_base,4
1835.T,2025-11-28,2026-04-03,4424.9,5580.0,4424.9,26.1,time,126
1852.T,2024-01-15,2024-02-09,711.6,706.4,711.6,-0.72,stop_breakeven,25
1852.T,2025-06-30,2025-11-04,716.4,872.6,716.4,21.81,time,127
1852.T,2025-11-12,2026-03-18,926.1,1003.8,926.1,8.39,time,126
1860.T,2024-01-22,2024-05-27,877.6,1020.8,877.6,16.31,time,126
1860.T,2024-07-31,2024-08-02,1018.9,939.0,964.7,-7.84,stop_base,2
1860.T,2025-11-21,2026-03-27,1132.7,1468.0,1132.7,29.6,time,126
1861.T,2024-01-15,2024-05-15,851.2,838.0,851.2,-1.56,stop_breakeven,121
1861.T,2025-07-10,2025-11-13,1066.8,1528.5,1066.8,43.29,time,126
1861.T,2025-11-28,2026-03-30,1539.3,1533.0,1539.3,-0.41,stop_breakeven,122
1870.T,2024-01-16,2024-05-21,1259.9,1414.1,1259.9,12.24,time,126
1870.T,2024-06-25,2024-07-25,1475.6,1466.6,1475.6,-0.61,stop_breakeven,30
1870.T,2025-07-08,2025-11-11,1733.1,2053.9,1733.1,18.51,time,126
1870.T,2025-11-28,2026-01-28,2269.2,2267.2,2269.2,-0.09,stop_breakeven,61
1870.T,2026-02-27,2026-03-04,2465.0,2199.0,2260.4,-10.79,stop_base,5
1871.T,2024-01-25,2024-05-30,821.6,918.0,821.6,11.73,time,126
1871.T,2024-07-17,2024-08-02,938.8,859.2,886.4,-8.48,stop_base,16
1871.T,2024-12-10,2025-04-15,1010.0,1336.8,1010.0,32.36,time,126
1871.T,2025-07-11,2025-08-12,1746.4,1718.7,1746.4,-1.59,stop_breakeven,32
1871.T,2025-09-30,2025-10-14,1809.2,1683.3,1708.2,-6.96,stop_base,14
1871.T,2025-10-27,2026-03-02,1851.1,3449.5,1851.1,86.35,time,126
1878.T,2024-02-13,2024-04-30,3157.8,3102.8,2901.5,-1.74,earnings_close,77
1878.T,2024-07-31,2024-12-04,3326.6,3193.7,3026.7,-3.99,time,126
1879.T,2024-03-01,2024-07-05,1200.5,1507.8,1200.5,25.59,time,126
1879.T,2024-07-12,2024-08-05,1576.2,1207.9,1390.6,-23.37,stop_base,24
1879.T,2024-09-26,2025-01-30,1550.9,1531.8,1380.3,-1.23,time,126
1879.T,2025-07-10,2025-11-13,1624.2,1857.6,1624.2,14.37,time,126
1879.T,2025-11-25,2026-03-31,1876.3,1935.0,1876.3,3.13,time,126
1882.T,2024-01-29,2024-02-09,1213.9,1125.8,1141.3,-7.25,stop_base,11
1882.T,2024-03-27,2024-05-15,1155.2,1083.9,1084.4,-6.17,stop_base,49
1882.T,2025-07-09,2025-10-01,1489.5,1473.1,1489.5,-1.1,stop_breakeven,84
1882.T,2025-11-21,2026-03-27,1572.6,1750.0,1572.6,11.28,time,126
1885.T,2024-01-15,2024-05-20,862.7,911.2,862.7,5.63,time,126
1885.T,2025-05-29,2025-10-02,1443.2,1978.9,1443.2,37.12,time,126
1885.T,2025-10-22,2026-02-25,2193.3,4017.8,2193.3,83.18,time,126
1888.T,2024-08-20,2024-09-04,3341.9,3158.8,3341.9,-5.48,stop_breakeven,15
1888.T,2024-11-07,2025-01-07,3445.1,3365.3,3445.1,-2.32,stop_breakeven,61
1888.T,2025-06-27,2025-10-31,4013.2,4657.8,4013.2,16.06,time,126
1893.T,2025-06-23,2025-10-27,887.7,1447.5,887.7,63.06,time,126
1893.T,2026-01-14,2026-03-09,1744.8,1730.1,1744.8,-0.85,stop_breakeven,54
1898.T,2024-01-15,2024-05-08,1585.0,1583.3,1585.0,-0.11,stop_breakeven,114
1899.T,2024-06-27,2024-08-02,5399.3,5064.1,5399.3,-6.21,stop_breakeven,36
1899.T,2025-09-02,2026-01-06,5889.8,7680.0,5889.8,30.39,time,126
1899.T,2026-01-07,2026-02-13,7800.0,7420.0,7800.0,-4.87,stop_breakeven,37
1911.T,2024-03-21,2024-04-17,1418.5,1395.6,1418.5,-1.61,stop_breakeven,27
1911.T,2024-05-01,2024-05-29,1678.0,1674.3,1678.0,-0.22,stop_breakeven,28
1911.T,2024-07-12,2024-08-02,1800.9,1695.0,1800.9,-5.88,stop_breakeven,21
1925.T,2024-03-19,2024-05-08,4166.9,4029.8,3916.3,-3.29,earnings_close,50
1925.T,2024-12-27,2025-01-10,4647.7,4402.1,4425.9,-5.28,stop_base,14
1925.T,2025-01-31,2025-04-07,4662.0,4591.4,4662.0,-1.51,stop_breakeven,66
1925.T,2025-07-17,2025-08-04,4794.5,4895.0,4668.8,2.1,earnings_close,18
1925.T,2025-08-06,2025-11-12,4968.5,5387.0,4968.5,8.42,earnings_close,98
1926.T,2024-12-20,2025-04-25,2111.2,2568.5,2111.2,21.66,time,126
1926.T,2025-05-29,2025-10-02,2766.1,3097.6,2766.1,11.99,time,126
1926.T,2025-10-27,2026-03-02,3274.0,4239.6,3274.0,29.49,time,126
1928.T,2024-01-15,2024-03-05,3014.8,3115.6,2706.5,3.34,earnings_close,50
1928.T,2024-04-24,2024-06-04,3339.0,3339.0,3065.7,0.0,earnings_close,41
1928.T,2024-07-11,2024-08-01,3396.2,3305.1,3396.2,-2.68,stop_breakeven,21
1928.T,2024-09-20,2024-12-03,3717.3,3417.7,3098.5,-8.06,earnings_close,74
1928.T,2024-12-26,2025-02-20,3515.4,3211.4,3273.2,-8.65,stop_base,56
1929.T,2024-02-06,2024-06-11,1071.0,1005.4,912.6,-6.12,time,126
1929.T,2025-07-14,2025-11-17,1112.9,1184.1,1112.9,6.4,time,126
1929.T,2025-12-15,2026-03-16,1231.1,1225.2,1231.1,-0.48,stop_breakeven,91
1930.T,2024-03-27,2024-05-01,1182.7,1070.6,1070.7,-9.48,stop_base,35
1930.T,2024-06-25,2024-08-02,1109.9,1000.6,1001.5,-9.85,stop_base,38
1930.T,2025-07-10,2025-11-13,1179.1,1395.5,1179.1,18.35,time,126
1930.T,2025-12-19,2026-03-23,1439.7,1429.9,1439.7,-0.68,stop_breakeven,94
1934.T,2024-01-22,2024-05-27,1068.0,1513.8,1068.0,41.74,time,126
1934.T,2024-09-20,2025-01-24,1476.4,1380.9,1279.0,-6.47,time,126
1934.T,2025-05-29,2025-10-02,1916.6,2556.9,1916.6,33.41,time,126
1934.T,2025-10-27,2025-10-29,2789.7,2526.3,2551.5,-9.44,stop_base,2
1934.T,2025-12-19,2026-01-30,2740.4,2680.2,2740.4,-2.2,stop_breakeven,42
1934.T,2026-02-12,2026-03-03,2974.2,2921.9,2974.2,-1.76,stop_breakeven,19
1938.T,2025-06-19,2025-10-23,1702.7,1976.9,1702.7,16.11,time,126
1938.T,2025-10-27,2026-03-02,2021.5,3052.6,2021.5,51.01,time,126
1939.T,2024-01-16,2024-05-21,995.0,1081.5,995.0,8.7,time,126
1939.T,2024-06-25,2024-08-05,1111.8,1002.8,1064.9,-9.81,stop_base,41
1939.T,2024-10-07,2025-02-10,1218.1,1318.5,1218.1,8.24,time,126
1941.T,2024-01-18,2024-05-23,2516.0,2940.5,2516.0,16.87,time,126
1941.T,2024-06-03,2024-08-01,3085.4,3005.9,3085.4,-2.58,stop_breakeven,59
1941.T,2024-09-26,2025-01-30,3169.5,2998.2,2907.8,-5.41,time,126
1941.T,2025-08-01,2025-12-05,3630.2,4260.2,3630.2,17.36,time,126
1941.T,2025-12-12,2026-01-28,4457.2,4496.6,4457.2,0.88,earnings_close,47
1941.T,2026-02-09,2026-03-04,4733.1,4600.1,4733.1,-2.81,stop_breakeven,23
1942.T,2024-01-17,2024-05-22,1315.3,1644.7,1315.3,25.04,time,126
1942.T,2024-07-30,2024-08-05,1789.4,1576.6,1789.4,-11.89,stop_breakeven,6
1942.T,2024-11-12,2025-01-28,2186.1,2117.7,2186.1,-3.13,stop_breakeven,77
1942.T,2025-01-31,2025-02-26,2383.6,2383.1,2383.6,-0.02,stop_breakeven,26
1942.T,2025-05-29,2025-10-02,2918.2,3841.5,2918.2,31.64,time,126
1942.T,2025-10-06,2026-02-09,4105.2,5896.1,4105.2,43.63,time,126
1942.T,2026-02-10,2026-03-09,5945.5,5868.5,5945.5,-1.3,stop_breakeven,27
1944.T,2024-01-15,2024-05-20,2294.8,2894.3,2294.8,26.12,time,126
1944.T,2024-05-27,2024-07-19,3025.8,3015.3,3025.8,-0.35,stop_breakeven,53
1944.T,2025-05-29,2025-10-02,3830.1,4882.5,3830.1,27.48,time,126
1944.T,2025-10-24,2026-02-27,5236.1,8406.3,5236.1,60.54,time,126
1945.T,2024-03-15,2024-07-19,1108.8,1230.9,1108.8,11.01,time,126
1945.T,2025-07-01,2025-11-04,1312.3,1780.0,1312.3,35.64,time,126
1945.T,2025-11-05,2026-01-28,1821.2,1781.0,1821.2,-2.21,stop_breakeven,84
1946.T,2024-01-31,2024-06-05,863.0,1015.2,863.0,17.64,time,126
1946.T,2024-06-14,2024-06-26,1082.5,1077.1,1082.5,-0.5,stop_breakeven,12
1946.T,2025-06-17,2025-10-21,1144.3,1383.9,1144.3,20.94,time,126
1946.T,2025-10-22,2026-02-25,1427.9,2232.7,1427.9,56.36,time,126
1946.T,2026-02-26,2026-03-09,2265.9,1943.6,1969.9,-14.22,stop_base,11
1950.T,2025-06-19,2025-10-23,2490.2,2758.4,2490.2,10.77,time,126
1950.T,2025-11-07,2026-03-13,2894.0,4789.2,2894.0,65.49,time,126
1951.T,2024-01-15,2024-02-07,1492.1,1521.1,1396.4,1.94,earnings_close,23
1951.T,2024-04-09,2024-05-08,1546.2,1591.1,1448.4,2.91,earnings_close,29
1951.T,2024-05-10,2024-05-29,1621.6,1490.9,1502.1,-8.06,stop_base,19
1951.T,2025-02-10,2025-04-04,1709.6,1573.8,1576.7,-7.94,stop_base,53
1951.T,2025-07-04,2025-11-07,1812.7,2256.5,1812.7,24.48,time,126
1951.T,2025-11-12,2026-03-18,2285.2,2746.6,2285.2,20.19,time,126
1952.T,2024-02-02,2024-06-07,1183.5,1874.0,1183.5,58.35,time,126
1952.T,2024-07-17,2024-08-02,2019.8,1763.0,1767.6,-12.71,stop_base,16
1952.T,2025-06-16,2025-10-20,2250.7,2893.7,2250.7,28.57,time,126
1952.T,2025-11-13,2025-11-18,3091.6,2787.9,2812.4,-9.83,stop_base,5
1952.T,2025-11-28,2026-04-03,3116.1,3405.0,3116.1,9.27,time,126
1959.T,2024-01-30,2024-04-24,5042.7,6611.6,5042.7,31.11,earnings_close,85
1959.T,2024-04-26,2024-05-23,6709.6,5768.4,5795.5,-14.03,stop_base,27
1959.T,2024-07-30,2024-08-05,6391.1,5306.4,5313.1,-16.97,stop_base,6
1959.T,2024-09-24,2024-10-22,6410.1,5829.8,5874.9,-9.05,stop_base,28
1959.T,2025-09-10,2025-10-29,7132.8,7813.0,7132.8,9.54,earnings_close,49
1959.T,2025-10-31,2026-01-29,8048.8,8218.5,6812.6,2.11,earnings_close,90
1959.T,2026-02-03,2026-04-27,8533.2,9169.0,8533.2,7.45,earnings_close,83
1961.T,2024-02-28,2024-07-03,604.9,659.1,604.9,8.95,time,126
1961.T,2024-07-17,2024-08-05,690.2,556.6,631.9,-19.35,stop_base,19
1961.T,2024-09-27,2025-01-31,751.9,979.8,751.9,30.3,time,126
1961.T,2025-02-13,2025-03-11,998.5,981.3,998.5,-1.72,stop_breakeven,26
1961.T,2025-06-09,2025-10-14,1284.1,1577.5,1284.1,22.85,time,127
1961.T,2025-10-27,2026-03-02,1754.5,2564.6,1754.5,46.17,time,126
1963.T,2025-10-22,2026-02-25,1589.5,2262.0,1589.5,42.31,time,126
1963.T,2026-02-27,2026-04-21,2431.9,2378.0,2431.9,-2.21,stop_breakeven,53
1964.T,2024-01-16,2024-05-21,2295.8,3053.3,2295.8,33.0,time,126
1964.T,2024-06-20,2024-07-26,3187.5,2751.7,2756.3,-13.67,stop_base,36
1964.T,2025-09-10,2026-01-14,3918.0,4404.1,3918.0,12.41,time,126
1964.T,2026-01-15,2026-03-04,4481.2,4394.5,4481.2,-1.93,stop_breakeven,48
1968.T,2024-05-31,2024-06-11,1666.8,1651.0,1666.8,-0.94,stop_breakeven,11
1968.T,2025-10-20,2025-12-19,2118.1,2114.2,2118.1,-0.18,stop_breakeven,60
1969.T,2024-01-18,2024-05-23,1531.8,2762.9,1531.8,80.36,time,126
1969.T,2024-05-27,2024-06-05,2876.4,2862.2,2876.4,-0.49,stop_breakeven,9
1969.T,2024-07-31,2024-08-05,2819.6,2197.5,2469.6,-22.06,stop_base,5
1969.T,2024-09-24,2024-10-15,2545.2,2365.4,2370.2,-7.07,stop_base,21
1969.T,2024-12-20,2025-02-14,3081.7,2588.5,2676.6,-16.0,stop_base,56
1969.T,2025-06-16,2025-10-20,3354.5,4144.6,3354.5,23.55,time,126
1969.T,2025-10-27,2025-11-18,4387.9,4181.1,4387.9,-4.71,stop_breakeven,22
1969.T,2026-01-06,2026-03-09,4667.6,4637.1,4667.6,-0.65,stop_breakeven,62
1975.T,2024-02-01,2024-04-19,1395.0,1369.3,1395.0,-1.84,stop_breakeven,78
1975.T,2025-06-30,2025-11-04,2390.7,3135.8,2390.7,31.16,time,127
1975.T,2025-11-06,2025-11-18,3204.1,2815.3,2900.3,-12.13,stop_base,12
1975.T,2025-12-10,2026-04-15,3321.4,3625.0,3321.4,9.14,time,126
1976.T,2024-01-19,2024-05-24,1015.9,1213.7,1015.9,19.47,time,126
1976.T,2024-07-04,2024-08-02,1277.1,1094.2,1137.4,-14.33,stop_base,29
1976.T,2024-12-09,2025-02-20,1294.0,1175.1,1187.3,-9.18,stop_base,73
1976.T,2025-05-29,2025-10-02,1410.6,1559.6,1410.6,10.56,time,126
1976.T,2025-10-22,2025-11-04,1633.7,1542.0,1551.8,-5.61,stop_base,13
1976.T,2025-12-12,2026-02-02,1663.9,1649.3,1663.9,-0.88,stop_breakeven,52
1979.T,2024-05-09,2024-05-13,2255.0,2271.5,2104.2,0.73,earnings_close,4
1979.T,2024-05-17,2024-07-25,2375.1,2325.7,2375.1,-2.08,stop_breakeven,69
1979.T,2025-07-31,2025-08-06,2639.3,2722.8,2410.2,3.16,earnings_close,6
1979.T,2025-08-08,2025-12-12,2843.1,3232.8,2843.1,13.71,time,126
1979.T,2025-12-15,2026-04-20,3247.6,3490.0,3247.6,7.46,time,126
1980.T,2024-01-22,2024-05-27,461.6,1035.1,461.6,124.25,time,126
1980.T,2024-09-24,2025-01-28,939.6,1098.5,939.6,16.9,time,126
1980.T,2025-02-10,2025-03-10,1234.8,1092.2,1095.3,-11.55,stop_base,28
1980.T,2025-06-09,2025-10-14,1423.0,2007.7,1423.0,41.09,time,127
1980.T,2025-10-16,2026-02-19,2128.7,3158.6,2128.7,48.39,time,126
1982.T,2024-01-15,2024-05-20,1212.4,1428.2,1212.4,17.79,time,126
1982.T,2024-05-23,2024-07-25,1475.6,1473.2,1475.6,-0.16,stop_breakeven,63
1982.T,2024-09-26,2024-10-23,1703.4,1654.8,1703.4,-2.85,stop_breakeven,27
1982.T,2024-11-11,2024-12-11,1844.6,1839.8,1844.6,-0.26,stop_breakeven,30
1982.T,2025-02-05,2025-02-14,1907.0,1659.6,1707.7,-12.97,stop_base,9
1982.T,2025-11-26,2026-04-01,2322.7,2868.0,2322.7,23.48,time,126
2001.T,2024-02-06,2024-05-29,2143.8,2131.8,2143.8,-0.56,stop_breakeven,113
2001.T,2024-06-26,2024-08-05,2217.9,2081.6,2107.2,-6.14,stop_base,40
2002.T,2024-02-01,2024-04-02,1955.9,1938.7,1955.9,-0.88,stop_breakeven,61
2004.T,2024-01-29,2024-05-14,3099.3,3082.4,3099.3,-0.55,stop_breakeven,106
2053.T,2024-06-25,2024-08-05,1508.5,1187.6,1321.6,-21.27,stop_base,41
2053.T,2024-10-01,2024-10-11,1447.8,1348.5,1363.4,-6.86,stop_base,10
2053.T,2025-07-14,2025-10-14,1598.6,1592.3,1598.6,-0.4,stop_breakeven,92
2053.T,2025-11-20,2026-03-23,1708.0,1682.5,1708.0,-1.49,stop_breakeven,123
2060.T,2024-02-01,2024-06-06,819.5,814.0,819.5,-0.67,stop_breakeven,126
2060.T,2024-06-25,2024-08-02,902.8,807.5,814.0,-10.55,stop_base,38
2060.T,2025-07-09,2025-11-04,991.1,984.9,991.1,-0.63,stop_breakeven,118
2060.T,2026-02-05,2026-03-23,1153.4,1139.7,1153.4,-1.19,stop_breakeven,46
2108.T,2024-01-29,2024-06-03,1987.8,1827.2,1717.3,-8.08,time,126
2108.T,2024-06-26,2024-08-05,2108.5,2091.7,2108.5,-0.8,stop_breakeven,40
2108.T,2024-09-26,2024-11-01,2705.4,2294.7,2318.0,-15.18,stop_base,36
2108.T,2025-09-03,2026-01-07,2739.9,3755.9,2739.9,37.08,time,126
2109.T,2024-01-25,2024-02-27,2902.1,2897.6,2902.1,-0.16,stop_breakeven,33
2109.T,2024-03-19,2024-03-28,3074.4,2881.5,2897.6,-6.27,stop_base,9
2109.T,2024-05-16,2024-08-02,2923.2,2872.3,2923.2,-1.74,stop_breakeven,78
2109.T,2024-12-19,2025-03-31,3276.9,3247.2,3276.9,-0.91,stop_breakeven,102
2117.T,2024-01-25,2024-05-30,2088.8,2138.0,1828.3,2.35,time,126
2117.T,2025-08-06,2025-12-10,2277.6,2736.6,2277.6,20.15,time,126
2117.T,2026-01-06,2026-03-13,2797.4,2794.5,2797.4,-0.11,stop_breakeven,66
2120.T,2025-07-29,2025-11-13,185.4,176.0,185.4,-5.06,stop_breakeven,107
2121.T,2024-11-25,2025-03-31,2680.9,3168.6,2680.9,18.19,time,126
2121.T,2025-06-11,2025-10-15,3274.1,3048.1,2957.7,-6.9,time,126
2124.T,2025-06-26,2025-10-29,967.2,962.4,967.2,-0.5,stop_breakeven,125
